material_id,bulkMod,shearMod,vol/atom,band_gap,density,energy_per_atom,formation_energy_per_atom,total_magnetization,atomic_mass,atomic_number,boiling_point,column,electronegativity,melting_point,row
mp-22384,102,33,22.01822038,0.0,11.8756489,-5.469800182,-0.998423137,6.8e-06,157.4673333,64.33333333,3094.333333,11.66666667,1.76,1383.716667,6.333333333
mp-865537,173,78,12.46347163,0.0,7.350149775,-8.096328668,-0.277237344,4.9640575,55.16785875,25.25,3073.5,7.25,1.7125,1749.0,4.0
mp-9272,29,16,23.34889301,1.0242,8.187477363,-4.923699168,-0.778012307,3.4e-05,115.1243833,47.5,2015.935,13.5,2.32,970.8133333,4.5
mp-866173,108,47,20.12238519,0.0,7.876458788,-7.970224918,-0.578193544,2.56e-05,95.4468,41.75,3902.25,5.75,1.73,2110.5,5.0
mp-989533,129,40,17.23350672,4.2708,6.364889266,-4.336786004,-2.604569386,0.0002483,66.05647885,27.6,750.318,14.2,2.983,227.58,3.2
mp-754138,84,40,18.88216147,2.836,7.198163501,-6.472805136,-2.980977688,0.00079455,81.85106297,34.25,991.1,11.25,2.2225,522.7975,4.5
mp-7483,51,13,19.48174578,0.6159,5.057601673,-3.356903355,-2.22176832,1.05e-05,59.33670192,25.2,383.394,12.8,2.952,146.288,3.2
mp-14205,24,11,25.07832707,1.2804,3.788904476,-3.426608595,-0.308480984,6.6e-05,57.2220125,26.25,1808.75,8.25,1.565,907.8625,4.0
mp-3917,100,34,14.42073816,1.0893,5.945978338,-5.130743448,-1.790005364,2.45e-05,51.63708571,22.85714286,790.5428571,14.57142857,2.735714286,374.1485714,3.142857143
mp-571500,100,77,12.09466851,0.0,8.189443395,-7.417038388,-0.446083046,1.2622511,59.648464,25.8,3532.2,11.0,1.794,2010.8,4.0
mp-758604,49,8,14.19058806,1.3844,4.470222413,-4.056392774,-2.161190759,9.4e-05,38.2015016,17.0,1055.015,11.5,2.7175,448.92,2.75
mp-554355,40,29,14.16659335,5.1324,3.050516118,-5.61859065,-4.0038361,3.1e-06,26.02493547,12.66666667,642.3533333,12.0,2.986666667,407.3533333,2.666666667
mp-865743,194,58,14.21429713,0.0,12.69176297,-6.110428315,-0.53660372,3.28e-05,108.642125,46.0,3405.75,11.0,2.025,1395.455,4.75
mp-19138,85,24,13.66677383,1.4692,5.929744895,-5.390056241,-1.741779948,5.17e-05,48.80372,21.6,1119.92,12.0,2.624,578.48,3.2
mp-11445,95,59,17.93347181,0.0,6.131493279,-5.452214691,-0.536418603,0.0027091,66.21883571,29.57142857,2948.142857,9.0,1.648571429,984.6628571,4.142857143
mp-1793,106,39,23.11977389,0.0,7.205172343,-7.698586224,-0.502340972,6.6e-05,100.318,43.0,3826.75,7.0,1.5225,1776.665,5.0
mp-12716,96,35,16.70065021,0.0,10.54362212,-4.062364185,-0.402260014,9e-07,106.041075,44.0,2458.25,8.5,1.75,1171.6975,4.5
mp-973415,25,8,32.11211468,0.0,5.476902376,-4.027957416,0.159949991,0.00310285,105.9143525,43.5,3211.0,2.5,1.07,1008.1725,6.5
mp-1011695,12,5,51.29545459,1.7987,3.720313688,-2.810376593,-1.05028342,1.9e-06,114.9236346,48.0,948.6666667,6.0,1.376666667,365.7266667,5.333333333
mp-8873,74,62,10.38971451,4.5264,3.5250516,-6.81571772,-2.50968956,7.77e-05,22.05565714,10.28571429,1324.114286,13.14285714,2.684285714,604.7557143,2.285714286
mp-669,87,58,23.45706715,0.0,6.748727377,-5.41863023,-0.449527437,0.0006982,95.3337124,38.66666667,3559.0,10.0,1.506666667,1327.313333,5.0
mp-570930,15,11,29.7144047,0.4275,7.619755233,-4.087225876,-0.456769497,0.0001027,136.3512,55.55555556,1389.777778,15.33333333,2.383333333,528.8911111,4.888888889
mp-2222,113,25,18.4821443,0.0,11.47903316,-4.392706175,0.33876368,3.9400078,127.7640225,52.5,1481.94,9.5,1.775,876.66,5.0
mp-962064,4,1,32.18112645,0.1018,3.966399728,-3.943586287,-0.013795243,0.0001781,76.86853976,33.33333333,2546.666667,6.0,1.37,891.65,4.333333333
mp-4083,74,32,16.82278774,0.0,5.355637466,-3.806449663,-0.352550402,1.2e-06,54.25753333,24.66666667,1816.666667,9.333333333,1.796666667,1123.59,3.666666667
mp-13092,105,51,20.43172377,0.0,5.959993996,-7.519093914,-0.345492562,1.9e-05,73.33338636,32.66666667,4095.777778,6.666666667,1.456666667,1818.104444,4.444444444
mp-2091,256,199,9.910093673,0.0,5.84606429,-8.845285011,-0.721899014,2.16e-05,34.8893,15.8,3888.0,8.2,1.794,2249.4,3.2
mp-7829,209,105,13.89151557,0.0,7.009998471,-8.783253351,-0.550668378,0.0003627,58.64330833,26.66666667,3508.0,8.666666667,1.683333333,1985.333333,4.0
mp-1640,64,32,22.49304341,0.0,8.412833788,-6.43034406,-0.30314501,0.000235,113.9571133,46.66666667,3428.666667,13.33333333,1.67,2422.666667,6.0
mp-1001581,152,118,8.66077035,0.0,2.163964861,-8.187359011,-0.007242706,0.0001805,11.28645714,5.571428571,3916.428571,12.14285714,2.325714286,3321.955714,2.0
mp-972987,54,47,16.2710357,0.0,9.4196025,-6.971686553,0.489552331,10.1368801,92.29935875,39.0,2187.0,8.5,1.5675,1283.5,4.5
mp-865048,225,103,14.43480801,0.0,14.31378382,-7.415964193,-0.691562203,3e-06,124.4275,51.5,3535.5,8.5,1.8975,2027.92,5.0
mp-867829,179,82,13.01823779,0.0,8.408844544,-6.846123335,-0.418971468,1.31e-05,65.923375,29.0,3307.75,6.0,1.7925,1777.6725,4.0
mp-1009017,63,2,27.26499753,0.0,8.73024962,-5.131397655,-0.778486125,2.62e-05,143.34516,59.0,2426.5,14.0,1.64,1318.89,6.5
mp-865531,157,85,13.23454916,0.0,5.794350335,-7.82172793,-0.330795667,2.9871202,46.18115715,21.25,2755.0,7.75,1.5625,1478.1175,3.75
mp-754333,228,155,9.806554629,0.0,5.407232945,-8.85207297,-2.786890334,6.59e-05,31.9332,15.0,1825.1,10.0,2.49,997.9,3.0
mp-862954,109,51,18.35250911,0.0,10.5015866,-5.886640973,-0.813061769,9.1e-06,116.065,49.75,3245.25,9.25,1.9325,1714.2875,5.75
mp-1025075,251,124,13.66732691,0.0,15.33288635,-8.102760507,-0.673055286,3.79e-05,126.199725,51.0,4334.333333,10.66666667,1.963333333,2424.0,5.0
mp-505562,154,58,11.50314477,1.4693,5.324574919,-6.827430809,-1.780062817,2.9993721,36.885225,17.25,1581.1,12.25,2.61,911.8425,3.0
mp-4813,181,45,13.46996834,0.0,7.312636593,-6.781782695,-0.425935083,0.0004403,59.31867965,27.5,3545.25,9.5,1.7575,1784.8675,4.0
mp-1018023,122,34,14.3332741,0.0,8.211712334,-7.639104333,0.232681974,7.2287298,70.88103375,31.25,2469.25,8.75,1.6525,1265.52,4.25
mp-119,74,138,20.49165307,0.0,6.398515637,-2.90027689,0.589222521,6.32e-05,78.96,34.0,958.0,16.0,2.55,494.0,4.0
mp-17017,123,74,14.10821092,0.0,4.313761942,-4.974024784,-0.414230208,6.5e-05,36.65042607,17.23529412,2912.0,11.94117647,1.690588235,1154.788824,3.294117647
mp-12128,31,4,18.95813396,0.0,3.350419091,-2.268461355,-0.225426706,0.0003433,38.25125,16.75,1734.5,4.25,1.2625,565.0325,3.0
mp-21505,66,36,25.22575415,0.0,8.864150995,-4.744064147,-0.406004303,4e-07,134.6580167,56.0,2688.666667,9.333333333,1.826666667,1211.513333,5.333333333
mp-18695,184,77,11.52286324,0.0,8.075536875,-8.380705242,-0.005239155,36.5632846,56.03801219,26.0625,3138.125,8.0625,1.833125,1808.3125,4.0
mp-646824,50,21,22.98288765,0.0,6.457801181,-2.83538762,-0.229626596,0.00419325,89.37996364,39.63636364,2250.090909,8.545454545,1.676363636,1202.221818,4.727272727
mp-16646,67,26,22.48498924,0.0,6.600264894,-5.162967017,-0.58115233,4e-07,89.37271667,38.66666667,2964.666667,5.333333333,1.573333333,1456.0,5.333333333
mp-996964,140,36,13.59854613,0.0,7.701512057,-3.941342726,-0.888106393,0.0006156,63.0695,27.75,913.85,13.75,2.625,484.6875,3.5
mp-1013643,30,22,38.55498983,0.0,4.331177622,-3.789495838,-0.916308963,0.0001055,100.5628324,42.4,1470.4,7.2,1.412,802.34,4.8
mp-1944,149,115,14.38368633,0.2795,4.382748071,-6.328250028,-0.493405682,0.0,37.96362025,18.0,1212.5,13.5,2.1125,679.975,3.25
mp-999455,41,28,24.11014141,2.2312,4.088989166,-5.389229965,-2.149785536,0.0,59.36994232,26.25,1166.935,10.25,1.815,623.1475,4.25
mp-504886,131,55,16.02038438,2.8858,7.51470625,-12.08452122,-3.906048972,13.99999258,72.49964,30.4,1463.32,13.6,2.544,666.88,4.4
mp-755586,88,34,16.57556088,3.2411,4.856074315,-6.735301114,-3.053562856,3.55e-06,48.47350982,21.0,1269.85,9.0,2.2275,418.3675,3.75
mp-865473,6,3,35.99470534,0.0,3.352169988,-4.272653793,-0.779236307,1.99977245,72.663375,32.0,1169.0,14.0,2.6275,745.1,4.0
mp-9264,30,5,27.81377326,0.0,6.916607622,-3.113578667,-0.537304952,3.6e-06,115.8521128,47.33333333,1848.666667,9.333333333,1.856666667,810.2866667,4.666666667
mp-9665,16,7,32.11403528,1.313,2.395345875,-3.563690492,-0.34274538,1.82e-05,46.32485,21.33333333,1511.666667,7.666666667,1.476666667,923.0983333,3.666666667
mp-9440,52,25,24.98732683,0.0,8.919805239,-3.558768483,-0.729323724,1.75e-07,134.2227333,56.0,1921.333333,14.0,1.693333333,1078.57,6.0
mp-5000,35,15,21.57633062,0.0,7.532884213,-3.757729774,-0.24877155,0.0009029,97.87906,41.4,2012.4,13.4,2.104,856.108,4.4
mp-573755,10,3,42.93081889,1.2961,5.898250333,-3.149472325,-0.71226577,8e-05,152.4906736,62.0,1778.0,9.333333333,1.81,787.1933333,5.666666667
mp-20856,151,112,14.01292972,0.0,5.207254101,-6.975958264,-0.561282534,5.4860334,43.94289082,20.41176471,1231.529412,13.0,2.047058824,714.7411765,3.529411765
mp-9068,28,17,25.79957154,1.4918,2.039401418,-3.56660341,-0.549778068,1.36e-05,31.68590531,15.33333333,1185.333333,7.666666667,1.426666667,435.3333333,3.333333333
mp-1157,214,76,13.21662242,0.0,12.49427596,-8.141514997,-0.335617233,0.000107,99.44489333,43.0,4034.333333,8.333333333,1.773333333,2248.666667,4.666666667
mp-973865,92,55,19.9711982,0.0,6.485036448,-5.434761878,-0.24436082,0.0142466,77.99512395,32.5,2094.0,11.0,1.5825,1160.3525,4.5
mp-865098,70,16,24.56980904,0.0,9.391350158,-3.825477363,-0.623450824,6e-06,138.9570943,56.5,2789.25,6.5,1.7775,1059.6325,5.75
mp-1025010,132,113,8.275622447,0.0,3.374533739,-4.618231037,-0.089417196,1.5488059,16.81765167,7.666666667,2807.333333,3.0,1.613333333,1601.833333,2.333333333
mp-973155,88,17,15.97700697,0.0,5.974349649,-4.379639269,1.39378878,0.00037875,57.482675,25.5,3394.75,14.0,2.145,1858.55,3.5
mp-15157,41,14,22.40680262,6.1005,4.042973901,-4.848012159,-3.494277298,0.0,54.55464523,23.71428571,569.3028571,10.28571429,2.642857143,276.0428571,3.428571429
mp-640024,144,55,14.86573176,0.0,11.46890648,-6.463768575,-0.396700617,0.0007945,102.6737,44.25,3398.25,9.25,1.725,1597.9375,4.75
mp-8786,139,68,17.7863836,0.0,7.30047442,-7.451575976,-1.01312416,3.25e-06,78.19692,34.8,2864.8,9.6,1.786,1632.8,4.4
mp-1009220,13,5,12.90318946,1.033,1.544158259,-2.386702185,-0.110538087,0.0,11.99885464,6.0,588.14,1.0,1.565,192.44,2.0
mp-11280,122,59,8.731167143,0.0,2.282415649,-4.121406935,-0.059218275,0.0002633,12.00101415,5.384615385,2804.923077,2.153846154,1.567692308,1589.307692,2.153846154
mp-1009129,139,48,10.01597749,3.0152,3.341013385,-5.646506105,-2.727719666,1.86e-05,20.1522,10.0,726.6,9.0,2.375,488.9,2.5
mp-865273,136,22,19.31722657,0.0,12.95791345,-9.153821693,-0.029962792,0.2791,150.74078,61.75,3874.75,8.75,1.6075,2020.825,6.75
mp-980663,20,11,34.49432843,0.0,5.943380456,-1.565760222,-0.011756662,9.5e-06,123.4616667,50.66666667,1433.666667,11.33333333,1.17,1039.0,6.333333333
mp-1025030,188,72,18.41129942,0.0,17.17661752,-6.461006627,-0.652414011,2.49e-05,190.4465,76.33333333,3938.5,10.66666667,2.106666667,2001.5,6.333333333
mp-20512,84,60,18.48166429,0.0,7.841701582,-6.052939213,0.181674945,0.00230125,87.2775,38.0,3004.5,11.0,1.895,1158.04,4.5
mp-12957,6,2,13.45547376,1.3309,1.974484792,-4.935527919,0.0,0.0,15.9994,8.0,90.2,16.0,3.44,54.8,2.0
mp-978275,184,183,7.926051582,1.4592,2.618327874,-6.1747889,-0.130536261,0.0,12.49775,5.875,3845.375,11.625,1.94875,2170.75,2.125
mp-4495,23,10,30.66113397,2.4134,3.134639843,-3.13220605,-1.078632016,0.0,57.87976667,24.66666667,1302.666667,6.0,1.3,504.2933333,3.666666667
mp-554089,20,35,15.11424591,5.6604,2.200403656,-7.91275687,-3.282142761,0.0,20.0281,10.0,1117.8,15.33333333,2.926666667,598.8666667,2.333333333
mp-10919,37,17,27.21505165,1.1362,4.759706622,-5.354335958,-0.046167758,0.0,78.0082,32.8,2924.0,8.0,1.804,2053.264,4.0
mp-1953,115,70,16.2091981,0.0,3.833900964,-6.225296765,-0.402681498,3e-06,37.4242693,17.5,3176.0,8.5,1.575,1437.235,3.5
mp-994,100,59,22.90306433,0.0,4.345810957,-7.565301185,-1.626711936,3.1e-06,59.939806,27.0,2079.5,9.0,1.705,1058.15,4.0
mp-865810,263,128,15.18408387,0.0,11.6935631,-10.79613091,-0.402704114,3.17e-05,106.92675,45.5,4616.0,6.0,1.925,2624.0,5.0
mp-865006,51,35,24.85266342,0.0,6.285427812,-3.908951248,-0.268119762,8.2e-06,94.07163465,39.25,2458.75,9.75,1.34,1304.1175,5.5
mp-5157,101,79,16.39933302,0.0,6.159747187,-7.202820174,-0.927728724,9.6e-06,60.8331048,27.6,2340.6,9.6,1.956,1392.72,4.0
mp-13911,59,19,19.98026696,0.0,5.255411178,-3.072951902,-0.314090013,9e-07,63.2352,28.8,2060.6,10.8,1.664,984.632,4.0
mp-11547,83,29,22.73795477,0.0,9.73017223,-5.336975807,-0.664572458,1.05e-05,133.2363833,55.33333333,2863.666667,8.666666667,1.68,1401.35,5.333333333
mp-19807,97,57,15.78625844,0.0,7.188151861,-5.717130884,-0.534614458,1.0,68.335655,30.42857143,2397.962857,12.42857143,2.102857143,1012.982857,4.0
mp-1018051,58,35,21.19218063,0.0,2.959813914,-5.652060948,-1.667986261,0.9679669,37.773825,18.25,1506.935,9.25,1.88,763.5625,3.5
mp-684692,7,4,15.76962384,0.0,4.446933012,-5.597444436,0.746674515,9.32e-05,42.2311425,18.5,172.37,15.5,2.945,144.0,2.75
mp-676117,41,29,13.14766726,0.0,4.738364757,-3.450686604,-0.31619066,0.00055715,37.517,16.75,2380.75,6.75,1.4675,869.1375,3.0
mp-1017,134,55,18.20305885,0.0,6.606179112,-9.016687619,-1.547736669,5.5e-07,72.41785,32.0,3534.05,7.0,1.8575,1609.7,4.25
mp-754126,143,22,12.23153882,0.0,9.927748157,-4.635946155,-0.676050508,0.8084062,73.12784225,31.0,1627.35,13.5,2.83,701.175,3.5
mp-20522,68,31,24.55400497,0.0,10.9107102,-4.00714716,-0.332155943,1.07e-06,161.3341367,66.0,2226.666667,13.33333333,1.836666667,1217.846667,6.333333333
mp-1019550,191,144,9.38748134,3.3941,4.849649594,-6.880813928,-0.813238674,0.000101675,27.4163955,12.5,1497.43,11.5,2.415,724.375,2.5
mp-862797,276,10,36.09674274,1.1632,6.528529115,-4.09202762,-1.234781849,0.0,141.91695,57.5,1764.0,9.0,1.53,770.195,6.0
mp-20275,87,26,25.17129631,0.0,9.009737561,-5.20680007,-0.596505432,1.0105174,136.5741897,56.33333333,3285.0,9.666666667,1.89,1205.576667,6.0
mp-555280,69,33,20.27392457,2.0347,3.991811794,-3.497213196,-1.128590515,8.57e-06,48.737,23.0,948.935,14.0,2.115,540.52,3.5
mp-865790,43,5,24.60682946,0.0,11.62456241,-1.665905435,-0.443886161,3.86e-05,172.2595,69.75,1268.44,13.25,1.72,498.8475,6.25
mp-867267,79,32,21.50782751,0.0,10.26622598,-4.962181445,-0.681950165,0.0001817,132.97141,53.75,2924.75,9.25,1.43,1490.7725,6.0
mp-760,118,92,16.68886868,0.3598,7.089858011,-5.494042275,-0.347765711,2.7e-06,71.255,31.33333333,1683.333333,13.33333333,2.31,933.0,4.0
mp-578,71,19,17.51210086,0.0,9.022646335,-2.943174483,-0.04293991,0.000197567,95.15313333,41.66666667,2449.0,11.66666667,1.89,924.2566667,4.666666667
mp-865015,208,25,13.52232187,0.0,8.867209392,-7.903037458,-0.578381215,4.7201346,72.20863625,32.25,3360.75,9.75,2.0025,1920.0,4.25
mp-865163,213,66,14.48096537,0.0,11.27535141,-7.881403175,-0.778681913,8.9e-06,98.3282955,41.5,3888.5,6.0,1.8575,2135.0,4.5
mp-865426,51,21,25.5653854,0.0,8.655236842,-3.354056663,-0.364705734,6.33e-05,133.2546,56.0,2428.0,11.0,1.525,1215.965,6.5
mp-982261,8,8,27.85385933,0.0,7.25567933,-3.885646097,-0.320959742,7.08e-05,121.7066667,50.0,1312.666667,15.33333333,2.476666667,529.5366667,4.666666667
mp-975198,14,14,34.91629658,0.0,8.306164159,-2.019107628,0.010431306,0.0014237,174.654425,70.0,1549.75,10.0,1.42,510.865,5.75
mp-865202,123,17,19.17097176,0.0,14.54117604,-5.24084614,-0.864203534,1.72e-05,167.8783025,68.25,2864.75,11.75,1.875,1623.755,6.25
mp-1029756,30,12,20.21048758,1.5852,2.13785204,-4.870076717,-0.550997728,0.0,26.01988333,12.66666667,1241.786667,7.666666667,1.763333333,580.7816667,3.0
mp-435,101,25,27.0673774,0.0,9.020785532,-5.298477003,-0.438653414,0.0001386,147.042015,60.0,3429.5,11.5,1.795,907.56,6.0
mp-975920,51,17,29.82959595,0.0,9.742289198,-3.941395595,-0.382678318,3.43e-05,175.0085625,70.75,2282.75,9.75,1.385,926.75,7.0
mp-11526,141,71,13.29765302,0.0,9.623694001,-5.901681743,-0.33775699,1.5134792,77.06686833,34.83333333,3025.5,10.83333333,1.8,1743.0,4.666666667
mp-771200,142,72,9.53206671,0.0,5.394671224,-5.795806306,-1.477192888,7.9956899,30.96727313,14.5,1446.975,11.5,2.5475,747.11125,2.75
mp-8402,65,42,14.07088026,6.9384,3.936140248,-4.89301474,-3.516511174,0.0004922,33.35360192,15.2,515.818,10.8,2.814,279.21,2.8
mp-867123,268,101,15.57076713,0.0,16.24397687,-11.04461221,-0.496552704,0.00012,152.31872,61.75,4965.25,6.25,1.86,2960.75,5.5
mp-977442,34,22,23.47971301,0.0,8.508103487,-2.272928265,-0.430994269,9.3e-06,120.303,50.25,1648.75,14.25,1.415,797.3975,6.0
mp-867288,57,19,24.23414239,0.0,13.03083379,-1.749020404,-0.3638282,3.1e-06,190.1738375,76.25,1348.16,11.75,1.775,582.99,6.5
mp-1185,251,157,13.90117263,0.0,10.74057143,-8.163913968,-0.37450411,0.0009826,89.9145,39.5,3896.0,8.0,2.1175,2223.5,4.75
mp-9569,67,46,19.42570406,0.875,3.980764462,-3.771284686,-0.69760354,5.94e-05,46.5687048,22.0,1043.4,11.2,1.736,626.992,3.6
mp-977553,67,28,21.60312497,0.0,14.1842283,-4.142771765,-1.04569199,1e-07,184.5326422,74.25,2541.25,13.25,1.755,1393.1825,7.0
mp-697068,180,51,14.49028384,0.0,9.203090909,-5.950665391,-0.687131134,6.1e-05,80.3085,35.33333333,3215.0,11.33333333,2.1,1781.033333,4.333333333
mp-22309,99,66,16.62013315,0.0,7.222027907,-4.969532413,-0.273201358,0.0281685,72.28439833,31.66666667,1705.333333,13.66666667,2.326666667,918.6666667,4.0
mp-865939,30,22,20.84884152,0.0,1.474815825,-1.75880258,-0.053255057,3.5e-06,18.517,9.0,1447.0,1.666666667,1.2,766.5633333,2.666666667
mp-504711,208,27,10.08829669,0.0863,6.356790184,-5.615577283,-1.165136671,4.0002258,38.61949875,18.0,1645.1,13.0,2.665,808.8425,3.0
mp-867744,194,88,9.386244162,0.0,4.744328179,-8.182566404,-2.866028106,0.0137508,26.81745,12.625,1581.975,9.625,2.42,811.98625,2.75
mp-760432,93,45,10.46127099,0.1238,5.558485443,-5.014034565,-0.834374906,1.1e-06,35.01804,16.4,1334.12,14.0,2.824,575.988,2.8
mp-974474,121,48,17.89582503,0.0,12.34611156,-5.729976815,1.306459176,0.0003085,133.0555,55.0,3100.5,12.0,2.43,1862.4,5.0
mp-552454,177,119,13.29599555,0.7545,7.857424086,-8.712791119,-2.72069947,4.3e-06,62.914676,26.8,1528.752,10.8,2.474,902.53,3.4
mp-1021516,1,4,53.85731011,0.0,2.023687505,-2.00074632,0.075942376,2.0812592,65.63553333,29.33333333,1646.333333,5.333333333,1.2,392.7133333,4.333333333
mp-864890,188,65,16.85951052,0.0,14.89805799,-9.964741035,-0.656693898,0.9943612,151.2605,61.75,4396.75,6.25,1.6575,2390.5,5.5
mp-11073,122,56,18.01958565,0.0,7.992633709,-6.288597128,-0.455976341,0.0001507,86.73325,37.875,3206.375,8.625,1.815,1448.28125,4.625
mp-22367,84,22,15.85042538,0.0,9.052020636,-5.500022781,-1.158984227,2.23e-05,86.4047,36.0,1359.6,14.0,2.8525,634.565,3.75
mp-774411,112,79,9.385088549,1.9118,3.426226791,-5.99062171,-2.053212363,3.0000037,19.36446,9.0,1418.08,7.8,2.094,639.996,2.4
mp-864645,129,46,17.53997574,0.0,13.99468784,-5.835593924,-1.068628386,6.65e-06,147.823375,60.0,3209.5,12.5,1.89,1716.7,5.75
mp-7168,118,49,19.34894444,0.0,11.01316731,-6.724552433,-1.359112195,1.33e-05,128.327704,52.66666667,2717.0,12.0,1.856666667,1329.233333,5.666666667
mp-20552,165,70,13.36701853,0.0,7.408616686,-8.029251553,-0.052092128,0.00732265,59.63793333,27.0,2258.333333,9.0,1.833333333,1816.666667,4.0
mp-867252,86,35,12.67953599,0.0,6.431956184,-2.805146365,-0.246471278,6e-07,49.1131,22.75,1790.25,8.75,1.5475,891.7625,3.5
mp-7976,72,43,18.18348212,3.0036,6.27186856,-8.87405508,-2.979222066,6.9999997,68.67915,29.25,1166.1,10.75,2.225,501.765,4.25
mp-22389,89,55,15.23794044,0.0,7.724188464,-7.698320589,0.173465718,0.625367,70.88103375,31.25,2469.25,8.75,1.6525,1265.52,4.25
mp-620290,81,54,14.18005708,0.0,6.807197686,-5.444303462,-1.99934572,0.0045087,58.12958889,25.11111111,967.4444444,12.0,2.513333333,478.7522222,3.333333333
mp-867834,143,18,16.30525887,0.0,14.65485182,-6.943106398,-0.949132436,0.0003504,143.89975,57.75,3671.75,6.25,1.71,1760.6225,5.0
mp-505249,153,71,15.20504659,0.0,8.985173437,-6.98479905,-1.026231287,8e-06,82.2744768,35.2,2513.0,10.8,1.9,1241.12,4.6
mp-13200,70,54,20.75317941,0.0,9.527580099,-4.771535432,-0.56001592,4.5e-07,119.0743333,50.0,3250.0,14.0,1.71,1262.616667,5.666666667
mp-22240,114,79,14.34897313,0.0,7.514022372,-7.177476724,-0.268816816,0.07322025,64.9298225,29.0,1610.5,11.0,1.865,1304.5,4.0
mp-977583,185,31,16.5325481,0.0,15.7785904,-8.27317977,-0.12905924,1.18e-05,157.09375,62.5,3822.5,6.5,1.685,1710.4225,5.75
mp-8053,70,30,20.32106306,0.0,6.040346048,-6.979655188,-0.190965942,0.00424495,73.9195225,33.0,3404.5,6.0,1.55,1783.5,4.5
mp-765437,196,93,11.43564437,1.9782,5.055636089,-8.532423433,-2.754124316,2.9999999,34.81668,16.16666667,1386.966667,12.5,2.836666667,858.2,2.833333333
mp-999296,207,43,13.79078593,0.0,10.03210348,-4.859319675,1.015761977,0.0010671,83.316675,36.25,2446.34,11.25,2.41,1386.8,4.25
mp-758658,83,41,13.27178173,4.8122,2.677595649,-7.61098361,-3.440521604,0.000311775,21.40055978,10.61538462,1108.353846,14.15384615,2.733846154,522.6415385,2.461538462
mp-11957,77,38,22.78984978,0.0,8.556222428,-5.294542063,-0.573095772,3.8e-06,117.42875,49.25,3052.0,9.75,1.78,1216.04,5.0
mp-1017509,85,55,8.489133291,0.0,4.157359947,-3.713602445,-0.247381862,0.0007758,21.25357,10.5,1147.39,3.5,1.905,669.755,2.25
mp-557929,54,14,16.89232573,0.0,6.379932457,-4.127622552,-0.416655686,0.0003987,64.90175455,29.0,2165.225455,13.0,2.121818182,934.2781818,3.818181818
mp-19400,188,71,12.82137138,3.3599,6.65400592,-6.633841098,-2.53413327,2.0001607,51.37698,22.6,1286.52,11.6,2.681,785.18,3.2
mp-774092,52,17,13.49059343,1.1156,3.093054492,-4.675972365,-1.551189122,1.999924975,25.12867183,12.0,991.2285714,8.571428571,2.141428571,435.0014286,2.714285714
mp-1017626,85,31,10.64203278,6.7418,3.245989922,-5.266004704,-3.631447417,0.0,20.80284192,10.0,725.418,10.8,2.784,345.856,2.4
mp-10744,161,25,16.29983711,0.0,9.666359221,-6.202225663,-0.524274209,1.6e-05,94.8849,39.6,3543.0,12.4,2.052,1828.76,4.2
mp-685036,146,89,9.476462325,3.2994,3.573288756,-7.370185487,-3.331001463,0.000251525,20.39225544,10.0,1170.92,14.8,2.708,406.268,2.4
mp-867372,83,19,23.10396155,0.0,10.06547972,-3.65989033,-0.162563666,3.21e-05,140.046365,58.0,2750.75,9.5,1.7125,1294.77,6.0
mp-673,103,42,15.10444042,0.0,10.34571261,-5.843245262,-0.4631753,0.00049205,94.10570667,41.0,3121.666667,11.0,1.683333333,1730.0,5.333333333
mp-894,172,63,14.6704416,0.0,14.74252814,-4.230825768,-0.565997905,5.15e-06,130.2465,54.0,2639.0,11.0,1.965,1367.04,5.0
mp-10749,48,34,26.42919308,0.0,5.715955543,-4.01143619,-0.707096665,0.0002065,90.97533333,39.33333333,2238.333333,9.333333333,1.633333333,1103.85,4.666666667
mp-862334,152,67,16.9351434,0.0,9.438427999,-8.26560557,-1.042798015,3.8e-05,96.258581,41.0,3718.75,6.0,1.8,2151.0,4.75
mp-865808,69,25,23.31560919,0.0,8.682472885,-5.474873863,-0.399376191,0.0007029,121.9105,50.0,3265.5,5.5,1.365,1446.6725,6.0
mp-861479,36,20,28.61987428,0.0,4.038566757,-3.724501213,-0.109461572,0.0004687,69.605875,30.5,2474.5,3.0,1.2425,1213.25,4.75
mp-1025182,60,38,17.55137941,0.0,6.400621478,-6.36404589,-0.565320216,3.2244109,67.65257143,29.71428571,2046.571429,11.71428571,2.184285714,1164.714286,4.0
mp-756214,191,103,10.40684666,4.9586,5.229988044,-8.29269995,-3.709659733,2.92e-05,32.77711772,15.2,1334.32,12.8,2.63,579.374,2.8
mp-16719,95,74,16.43849644,0.0,3.277389412,-4.42481058,-0.168217117,0.0001963,32.44449717,15.30769231,2926.307692,12.53846154,1.632307692,1048.587692,3.153846154
mp-983236,93,29,22.73418197,0.0,9.963574482,-5.65210585,-0.155722264,0.0002731,136.40975,57.0,3252.75,8.5,1.5275,1686.17,6.5
mp-1009133,195,99,11.61847943,0.0,8.137366027,-8.141468175,-0.006846375,4.0386005,56.93562,26.0,2767.0,8.0,1.715,1643.5,4.0
mp-1018166,224,127,14.24637676,0.0,8.663478823,-8.571511753,-0.416492787,2.1e-06,74.32717953,33.0,3956.0,9.0,1.803333333,1931.156667,4.333333333
